user_id,payment_ratio,overlimit_percentage,payment_ratio_3month,payment_ratio_6month,delinquency_score,years_since_card_issuing,total_usage,remaining_bill_per_number_of_cards,remaining_bill_per_limit,total_usage_per_limit,total_3mo_usage_per_limit,total_6mo_usage_per_limit,utilization_3month,utilization_6month
3144,99.7,0,99.8,94.5,0,3.25,2938387,414620,0.166,0.588,0.694,0.565,0.452,0.575
3145,99.8,0,100,102,0,1.67,4095000,5071174,0.676,0.273,0.396,0.237,0.613,0.85
3146,0,0,14.4,16.8,0,6.42,0,1647481,0.659,0,0,0.0687,0.704,0.708
3147,7.5,16.8,6.88,10,0,8,1500000,3119113,1.17,0.188,0.074,0.0913,1.15,1.09
3148,0,0,18.9,100,0,2.75,195,50568,0.0253,4.88E-05,6.18E-05,0.004,0.0125,0.00446
3149,2.98,0,13.7,61.4,0,2.75,0,2024334,0.9,0,0.0258,0.365,0.903,0.766
3150,11.3,13.4,7.46,12.4,0,5.17,1131226,3768771,1.13,0.0566,0.114,0.133,1.04,1.04
3151,100,8.05,6903,0,0,1.25,5948098,98513,0.0394,1.19,0.305,0.105,0.397,0.208
3152,19.4,0,5.1,0,0,9.33,0,433501,0.289,0,0.0724,0.0278,0.213,0.0279
3153,0,6.77,10.4,47.6,0,3.08,45000,5426500,1.09,0.0045,0.226,0.218,1.03,0.495
3154,43.2,0,38.6,25,0,5.08,4845000,5282863,0.792,0.242,0.104,0.0333,0.514,0.334
3155,100,0,81.6,101,0,12.8,99000,0,0,0.0141,0,0,0.397,0.761
3156,100,0,100,100,0,5.33,412589,0,0,0.0589,0.183,0,0.489,0.00205
3157,0,0,10.1,15.3,0,9.25,1596400,5432218,0.959,0.0939,0.0588,0.0771,0.911,0.918
3158,100,0,100,100,0,1.92,0,92979,0.062,0,0.016,0.0563,0.666,0.969
3159,9.64,4.96,0,17,0,5.08,0,4194287,1.05,0,0.263,0.133,0.878,0.426
3160,36.3,16.6,50,34.1,1,15.2,1542998,2983590,1.49,0.257,0.517,0.515,1.19,1.06
3161,19.7,0,8.67,10,0,1.42,113879,913306,0.122,0.00759,0.00933,0,0.0856,0.0373
3162,55.1,18.8,49.3,37.7,0,2.92,8.00E+05,2935533,0.979,0.133,0.52,0.373,0.975,0.688
3163,17.8,0,10.1,5.8,0,0.75,316423,2407507,0.963,0.0633,0.097,0.0861,1,1.07
3164,10,4.6,55.5,39.7,0,3.5,529982,1564323,1.04,0.177,0.412,0.472,0.89,0.762
3165,10.2,0,25.1,100,0,14.2,0,7033587,0.32,0,0.0738,0.0394,0.181,0.0761
3166,100,0,104,101,0,10.4,0,0,0,0,0.0139,0.0279,0.324,0.519
3167,0,0,9.11,7.26,0,0.833,0,1926786,0.771,0,0.05,0.0533,0.681,0.428
3168,38.3,0,51.1,52.5,0,4.25,299000,2443630,0.815,0.0498,0.0575,0.0833,0.705,0.808
3169,45,0,57.1,17.9,0,2.92,0,2413684,0.322,0,0.0698,0.0595,0.525,0.466
3170,0,0,9.96,16.4,0,5.08,918200,3782910,0.946,0.115,0.098,0.0691,0.893,0.836
3171,99.9,0,100,100,0,7.67,7027880,5325542,0.258,0.113,0.15,0.215,0.409,0.541
3172,110,0.08,100,100,0,6.83,2.00E+07,0,0,0.769,0.511,0.271,0.775,0.676
3173,0,0,11.2,11.1,0,7.67,420000,2353658,1.01,0.06,0.108,0.157,1.02,0.955
3174,0,0,50,48.3,0,11.9,-1113166,19103881,0.764,-0.0111,0.183,0.245,0.802,0.896
3175,100,10,63,32,0,1.92,12000,0,0,0.004,0.257,0.121,0.827,0.69
3176,0,2.16,52.4,90.8,0,1.83,2093024,1414006,0.943,0.698,0.356,1,0.578,0.624
3177,10.4,0,100,99.9,0,9.17,1799000,5989558,0.461,0.0461,0.217,0.182,0.435,0.194
3178,100,0,100,100,0,9.25,32000,0,0,0.00267,0.226,0.0544,0.476,0.155
3179,38,6.86,26.2,28.4,0,2.75,0,7125697,1.07,0,0.148,0.142,1.01,0.892
3180,0,0,117,100,0,8.08,209000,784008,0.112,0.0149,0.109,0.0318,0.145,0.0992
3181,74.5,1.3,-73.4,10.9,0,13.2,7494265,4378953,0.876,0.5,0.446,0,0.868,4.00E-04
3182,100,0,25,0,0,2,1041000,0,0,0.347,0.166,0.243,0.58,0.366
3183,100,0,75,100,0,8.83,0,839341,0.168,0,0,0.233,0.535,0.637
3184,200,0,75,67.5,0,7.67,2207040,0,0,0.736,0.579,0.353,0.536,0.794
3185,4199,0,125,100,0,5.67,0,20775,0.00594,0,0.0189,0.00689,0.0133,0.00664
3186,0,0,0,0,0,2.08,0,0,0,0,0,0,0.00114,0
3187,0,0,68.3,95.8,0,5.67,-1037000,235492,0.0336,-0.0741,0.00982,0.0103,0.0264,0.00914
3188,26.1,0,27.9,55.5,0,14.2,936288,2201052,0.116,0.0246,0.0119,0.103,0.0993,0.12
3189,200,0,53.8,49.9,0,1.75,0,0,0,0,0.191,0.257,0.34,0.276
3190,100,0,75,66.7,0,1.67,1794752,584908,0.39,0.598,0.338,0.605,0.364,0.472
3191,34,5.18,32.8,28.2,0,15.2,0,4958658,0.992,0,0.0359,0,1.1,1.21
3192,0,0,49.8,49.5,0,8.25,1.00E+06,79226,0.0226,0.143,0.0938,0.0323,0.135,0.0391
3193,151,0,-822,-1100,2,4.75,0,24941,0.000499,0,0,3.36E-06,0.00688,0.000858
3194,100,0,100,100,0,12.6,9620339,0,0,0.12,0.16,0.144,0.297,0.158
3195,0,0,50,66.7,0,3,119400,0,0,0.00597,0.00708,0.0016,0.00571,0.00221
3196,0,12.8,9.99,10,0,7.67,96000,8742645,1.19,0.00436,0.0912,0.12,1.06,1.02
3197,101,0,100,100,0,15.4,20238973,0,0,0.247,0.484,0.265,0.69,0.292
3198,0,0,16.4,40.9,0,11.8,1011047,7838094,0.922,0.0595,0.103,0.187,0.697,0.638
3199,18.9,0,10.4,20.3,0,10,2.00E+06,2015094,0.168,0.0556,0,0.0516,0.186,0.205
3200,0,3.05,20.9,30.1,0,4.08,0,1025933,1.03,0,0.181,0.331,0.893,0.788
3201,27.1,0,17.4,-21.6,0,2,242400,3859431,0.965,0.0303,0.0615,0.148,1.04,1.03
3202,0,0,0,0,0,11.2,0,0,0,0,0,0,0.00358,0
3203,0,0,53.9,66.5,0,7.67,0,152990,0.0382,0,0.0371,0.222,0.0464,0.0777
3204,200,0,161,210,0,8.92,3630797,0,0,0.0454,0.158,0.21,0.0831,0.0803
3205,0,0,9.47,13.7,0,4.67,30660,3847462,0.769,0.00307,0.018,0.0568,0.783,0.936
3206,21.4,0,82.1,100,0,2.08,0,1362194,0.272,0,0.114,0.058,0.261,0.108
3207,191,0,114,102,0,4.92,2800000,958449,0.575,0.56,0.321,0.499,0.598,0.753
3208,0,0,61.9,67.9,0,6.83,113200,2372520,0.949,0.0226,0.309,0.101,0.858,0.471
3209,112,0,86.7,92.8,0,26.3,3920925,2024691,0.127,0.0817,0.0877,0.113,0.142,0.389
3210,75.6,0,36.4,56.6,0,3.08,819163,840133,0.56,0.273,0.089,0,0.512,0.436
3211,11.8,0,10.1,13.1,0,5.17,0,972468,0.648,0,0,0,0.646,0.75
3212,52.3,0,156,108,0,1.83,1154800,2336951,0.234,0.0577,0.31,0.263,0.183,0.183
3213,0,0,27.8,66.7,0,13,0,0,0,0,0,0,0.0204,0.000833
3214,100,0,100,100,0,2,367997,386784,0.111,0.0526,0.0704,0.0797,0.143,0.0786
3215,0,11,97,66.8,0,8.67,0,3899214,1.11,0,0.418,0.401,1.01,0.518
3216,0,22.5,46.7,100,0,6.33,1512235,5692828,1.27,0.168,0.375,0.418,0.871,0.875
3217,100,10.2,100,100,0,3.17,3338000,0,0,1.11,0.869,0.911,1.06,1.01
3218,13.5,0,12.9,17.1,0,5.58,1.00E+06,5211892,0.948,0.0909,0.17,0.106,0.912,0.862
3219,100,0,75,55.6,0,8.58,309000,895333,0.107,0.0124,0.0462,0.0827,0.266,0.463
3220,0,0,29.7,22.4,0,13.6,0,340882,0.195,0,0.00354,0,0.22,0.289
3221,17.9,0,24,0,0,8.67,302000,867876,0.694,0.0604,0.11,0.0999,0.641,0.771
3222,7.66,16.2,23.2,41.2,0,6.58,0,9788536,1.15,0,0.238,0.263,1.03,0.78
3223,0,0,4.87,18.8,5,4.25,3569,461352,0.185,0.000714,0,0.0391,0.181,0.147
3224,9.92,6.78,14.6,31.4,0,1.58,0,1604516,1.07,0,0.0555,0.0795,0.999,0.957
3225,11.2,0,35.9,11.9,0,13,0,6490904,0.683,0,0.0692,0.0304,0.688,0.725
3226,30.1,0,18.3,53,0,2.5,199000,2710337,0.678,0.0166,0.0868,0.0625,0.478,0.341
3227,28.9,0,112,68.5,0,2,1218900,1851213,0.37,0.122,0.122,0.161,0.215,0.132
3228,107,0,100,100,0,8.33,124000,0,0,0.0177,0.129,0.219,0.356,0.294
3229,0,0,26.7,37.9,0,15.2,87340,5512543,0.116,0.000919,0.0253,0.0575,0.219,0.184
3230,100,0,79.4,14.3,0,3,495000,0,0,0.0248,0.079,0.0797,0.0902,0.115
3231,5.15,0,16.1,38.1,0,1.92,16000,2220904,1.11,0.004,0.0475,0.513,1.13,0.8
3232,19.4,18,33.1,66.7,0,3.42,80000,4318339,1.08,0.01,0.181,0.318,1.22,0.652
3233,0,6.01,-55,13.2,0,10.6,0,33300654,1.06,0,0.0266,0.104,0.991,1.2
3234,0,7.62,14.5,21.9,0,0.917,1.00E+05,2693553,1.08,0.02,0.13,0.0451,1.05,0.885
3235,100,0,101,100,0,2.25,2164545,1866330,0.747,0.433,0.306,0.00377,0.434,0.163
3236,100,0,100,75,0,24.2,1364000,2492472,0.293,0.0802,0.177,0.157,0.289,0.156
3237,100,0,75,44.7,0,9.25,2797500,0,0,0.147,0.169,0.153,0.729,0.83
3238,0,9.49,25.8,33.7,0,13.5,0,18420101,1.08,0,0.181,0.0523,1.08,1.07
3239,100,0,100,80.3,0,6.08,0,0,0,0,0.0217,0.0529,0.0184,0.0594
3240,19.4,0,88.3,109,0,8.75,2453404,990261,0.04,0.0248,0.0184,0.00105,0.014,0.000151
3241,100,0,100,100,0,14.5,0,0,0,0,0.0057,0.0139,0.0808,0.0869
3242,97.8,0,100,50,0,4.33,0,26957,0.00539,0,0,0,0.0332,0.105
3243,100,0,100,100,0,6.92,1773191,1518536,0.202,0.118,0.183,0.397,0.332,0.215
3244,10.2,0.54,37.8,100,0,0.833,0,2014189,1.01,0,0.252,0.857,1.01,0.869
3245,100,0,100,101,0,14.3,415500,0,0,0.0693,0.0446,0.13,0.609,0.443
3246,103,4.98,63.3,33.8,0,2.33,109000,0,0,0.0218,0.368,0.375,0.796,1.04
3247,0,0,4.8,13.5,0,8,0,1545673,0.927,0,0.258,0.117,0.725,0.589
3248,0,0,64.5,100,0,1.58,68200,63542,0.0254,0.0136,0.0134,0.0159,0.0161,0.0181
3249,10.5,0,16.6,20.8,0,6.92,0,2905044,0.968,0,0.105,0.131,0.841,0.765
3250,22.9,0,50,44.5,0,1.42,715055,926575,0.232,0.0894,0.0497,0.0708,0.504,0.445
3251,18.1,6.02,12.2,28.7,0,4,384488,3016621,1.01,0.0641,0.0375,0.278,0.936,0.977
3252,0,0,77.7,100,0,2.83,213610,444381,0.0889,0.0214,0.0335,0.0194,0.0931,0.296
3253,0,16.3,11.9,9.99,0,3.25,3378240,4277948,1.14,0.225,0.292,0.107,1.15,0.929
3254,24.9,7.08,23.8,17,0,14.9,527188,2150200,1.08,0.0879,0.12,0.17,1.01,0.904
3255,24.5,0,38.2,66.9,0,2.17,0,3570834,0.397,0,0.0353,0.492,0.957,1.01
3256,0,0,14.2,21.1,0,13.3,2425742,7220225,0.314,0.0352,0.0437,0.0796,0.338,0.29
3257,200,0,88.2,66.7,0,2,9649000,0,0,0.965,0.57,0.218,0.578,0.582
3258,11.3,0,79.8,100,0,3.58,217361,408736,0.0817,0.0217,0.0212,0.00505,0.0397,0.108
3259,0,0,19.1,19.1,0,0.833,231750,1375462,0.55,0.0464,0.0718,0.0874,0.592,0.499
3260,100,0,95.4,40.3,0,11.4,1813243,0,0,0.0307,0.00919,0.083,0.106,0.178
3261,370,0,221,248,0,5.25,7606582,1584556,0.211,0.507,0.233,0.38,0.379,0.616
3262,94.3,0,74.4,33.3,0,3.58,0,428345,0.286,0,0.145,0.313,1.07,0.948
3263,200,0,80.3,15.3,0,0.833,2233000,0,0,0.223,0.17,0.0997,0.311,0.153
3264,21.9,0,32.5,17,0,6.75,0,3895217,0.974,0,0.28,0.18,0.916,0.874
3265,0,0,47.1,101,0,15.5,6.00E+05,713561,0.238,0.1,0.0457,0.0281,0.349,0.723
3266,24.1,0,85,104,0,6.25,5029575,14478739,0.965,0.168,0.502,0.0558,0.457,0.0214
3267,100,0,100,100,0,2.5,9312110,0,0,0.124,0.0899,0.0895,0.0815,0.0992
3268,99.6,0,75,100,0,3.25,0,57384,0.023,0,0.183,0.297,0.0583,0.101
3269,0,0,25.1,100,0,3.33,0,0,0,0,-0.0516,0.00733,0.00456,0.00333
3270,11.4,1.1,38.2,66.7,0,6,0,3539612,1.01,0,0.25,0.281,0.915,0.491
3271,87.2,0,82,101,0,13.1,2270037,2474099,0.495,0.151,0.0779,0.364,0.867,1.06
3272,14.3,0,22.5,32.5,0,1.92,0,8705086,0.871,0,0.187,0.184,0.807,0.615
3273,99.3,0,99.7,100,0,3.33,693778,1113288,0.445,0.139,0.301,0.238,0.421,0.374
3274,14.9,0,13.8,10.5,0,3.92,0,4393957,0.879,0,0.0757,0,0.837,0.71
3275,100,0,100,100,0,9.75,1.60E+07,0,0,0.11,0.301,0.153,0.349,0.239
3276,0,0,100,100,0,2.08,1160256,0,0,0.387,0.417,0.387,0.313,0.112
3277,12,0,14.8,23.5,0,10.7,1497000,2300379,0.92,0.299,0.0785,0.116,0.848,0.842
3278,0,6.29,27.5,9.55,0,2.83,0,9166999,1.1,0,0.276,0,1.06,1.04
3279,0.66,3.27,12.4,31.9,0,14.2,1.00E+05,17184954,0.889,0.00172,0.0423,0.207,0.936,1.02
3280,0,0,49.9,99.3,0,23.5,592759,0,0,0.0988,0.0432,0.122,0.196,0.217
3281,100,0,100,100,0,2.08,301000,0,0,0.0752,0.379,0.348,0.605,0.33
3282,10.7,6.37,38.9,79.1,0,7,2382310,47281039,1.06,0.0268,0.862,1.05,1.11,0.838
3283,100,0,100,100,0,5.75,3437,422344,0.282,0.00115,0.275,0.3,0.316,0.18
3284,100,0,100,100,0,5.5,2560900,1604921,0.229,0.183,0.328,0.298,0.203,0.0841
3285,10.6,5.69,42,86.9,0,5.33,3714826,8553436,0.311,0.0675,0.126,0.201,0.402,0.426
3286,100,0,130,100,0,6.92,0,604233,0.0325,0,0.617,0.544,0.601,0.266
3287,132,0,62.5,119,0,5.67,21007,0,0,0.003,0.366,0.457,0.729,0.711
3288,76.1,14,102,73.9,0,12.4,0,10659276,0.72,0,0.254,0.156,1.01,0.909
3289,17.9,0,8.27,66.7,0,2.67,0,9041790,0.904,0,0.057,0.348,0.687,0.644
3290,103,0,100,107,0,2.42,0,15830,0.00317,0,0.00621,0.0192,0.0861,0.18
3291,0,0,-56.5,50,0,2.42,0,0,0,0,0.0166,0,0.0381,0
3292,100,0,50,0,0,5.25,994000,584549,0.292,0.248,0.253,0.138,0.221,0.176
3293,0,20.7,11.6,15,0,1.83,0,1797070,1.2,0,0.025,0.13,1.11,1.11
3294,100,0,132,81,0,5.25,2046214,1446557,0.482,0.341,0.257,0.352,0.361,0.84
3295,0,0,25,44.2,0,6.58,0,0,0,0,0,0.144,0.326,0.356
3296,18.3,3.14,34.3,47.4,0,14.7,0,3838627,1.02,0,0.132,0.196,1.06,1.01
3297,99.8,2.73,85.8,76.2,0,4.25,0,9187501,0.919,0,0,0.0469,1.06,1.11
3298,0,0,43.8,33.4,0,14.3,0,109615,0.00806,0,0.00186,0.00252,0.00639,0.00912
3299,100,0,75,97.6,0,9.42,1.00E+06,0,0,0.0169,0.0181,0.0478,0.057,0.0576
3300,100,0,100,120,0,2.17,3687507,0,0,0.369,0.425,0.201,0.766,0.805
3301,10,0,3.85,18.9,0,9.58,0,7259349,0.726,0,0.224,0.0105,0.632,0.142
3302,100,0,76.3,30.2,0,2.17,0,0,0,0,0,0,0.0573,0.166
3303,0,0,29.5,11.7,0,6,0,19875,0.0132,0,0.000661,0.2,0.19,0.258
3304,0,0,4.79,13.8,0,14.5,0,2.30E+07,0.749,0,0.016,0.16,0.855,0.56
3305,0,0,0,0,0,15.1,1.00E+05,0,0,0.00182,0.000527,0,0.000606,0
3306,57.6,0,70,66.1,0,14.6,11851040,6032714,0.389,0.191,0.224,0.269,0.388,0.521
3307,17.9,6.38,30.8,33,0,10.8,248000,19745913,1.1,0.00276,0.462,0.415,1.12,0.829
3308,9.98,26.2,8.17,56.2,0,11,724825,5732756,1.27,0.0805,0.0722,0.369,1.26,1.07
3309,77.9,0,76.8,99.7,0,4.67,9645,624750,0.208,0.00161,0,0.267,0.365,0.65
3310,0,0,49.4,67.7,0,2.58,59861,7245740,0.966,0.00399,0,0.0378,0.977,0.928
3311,0,0,50.1,100,0,2,192000,331442,0.133,0.0384,0.0142,0,0.0654,0.0111
3312,25.1,0,16.5,69.7,0,4.58,1210000,2058932,0.824,0.242,0.103,0.0909,0.697,0.665
3313,32.6,0,9.95,16.8,0,5.25,0,3895217,0.599,0,0.0182,0.0634,0.651,0.707
3314,0,0,25.8,0,0,10.1,0,15870,0.00144,0,0.000545,0,0.00138,0
3315,100,0,101,100,0,7.58,0,0,0,0,0.107,0.104,0.288,0.293
3316,100,0,98,-34,0,10.4,5355600,4820938,1.07,0.595,0.218,0.425,0.652,0.972
3317,100,0,50,68.3,0,6.17,986,127613,0.0851,0.000329,0.0529,0.0512,0.0929,0.117
3318,100,0,100,100,0,3.25,927090,602946,0.241,0.185,0.154,0.312,0.498,0.688
3319,100,0,100,100,0,7.25,181400,0,0,0.013,0.0126,0.0679,0.0281,0.0704
3320,100,0,100,98,0,5.25,19823,1819069,0.606,0.0033,0.221,0.426,0.776,0.45
3321,100,0,102,100,0,3.25,15000,356551,0.178,0.00375,0,0,0.232,0.203
3322,0,1.07,13.3,13.9,0,11.8,0,2771297,0.924,0,0.0859,0.0782,0.951,0.906
3323,100,0,100,100,0,10.7,3660634,0,0,0.166,0.243,0.174,0.139,0.136
3324,44.5,0,25,40,0,2.92,0,1152091,0.461,0,0.144,0.0125,0.343,0.343
3325,0,0,66.5,101,0,2.17,443204,249796,0.0167,0.0148,0.01,0,0.0193,0.000412
3326,0,0,25,6.46,0,2.83,347000,493039,0.329,0.116,0.0816,0.005,0.185,0.463
3327,100,0,100,100,0,2.17,1900000,0,0,0.237,0.209,0.369,0.282,0.436
3328,10,0.41,13,31.1,0,6.58,2363109,9502561,0.95,0.0788,0.0585,0.0465,0.852,0.837
3329,0,0,0,66.7,0,3.17,1430750,944461,0.378,0.286,0.0751,0.0671,0.125,0.0503
3330,22.7,0,22.1,21,0,16.6,1820924,3466143,0.722,0.0759,0.0729,0.0948,0.898,0.951
3331,19.9,0,24,100,0,3.67,0,3067787,0.877,0,0,0.389,1.06,1.11
3332,0,0,15.7,24.9,0,10.2,-1113166,1007054,0.0325,-0.012,0.122,0.0794,0.777,0.46
3333,100,0,25,50,0,4.92,0,140621,0.0562,0,0.114,0.00174,0.358,0.255
3334,0,21.4,38.5,82,0,7.25,0,2840887,1.22,0,0.155,0.285,1.18,1.14
3335,0,0.65,7.4,12.2,0,2.42,0,13398418,0.893,0,0.0259,0.0377,0.818,0.848
3336,14.3,0,17.6,37,0,9.58,1851566,7181643,0.798,0.103,0.124,0.277,0.869,0.831
3337,46.2,0,38.2,25.2,0,0.833,0,4909642,0.368,0,0.0212,0.0869,0.601,0.811
3338,0,3.9,31.1,19.4,0,6.58,0,2507200,1,0,0.257,0.169,0.902,0.966
3339,100,0,85.9,27.5,0,8.58,6189000,14103862,0.705,0.0619,0.00597,0.00174,0.778,0.807
3340,0,14.5,22,25.4,0,5.75,149000,1732665,1.16,0.0497,0.144,0.285,1.12,1.04
3341,100,0,100,102,0,5.25,11000,0,0,0.00157,0.0685,0.0948,0.197,0.122
3342,0,0,12.2,15.5,0,6.33,0,1642513,0.411,0,0.00264,0.117,0.654,0.608
3343,9.18,21.8,14.7,16,0,4.5,0,4244972,1.21,0,0.174,0.117,1.15,1.06
3344,101,0,99.9,100,0,11.8,8074863,0,0,0.0868,0.0882,0.0555,0.202,0.115
3345,200,15.9,376,51.4,0,5.25,1.43E+08,0,0,0.839,0.191,0.0159,0.27,0.159
3346,24.9,3.33,53.2,100,0,13.3,0,34458333,0.766,0,0.251,0.612,1.07,1.09
3347,13.7,11.2,13.1,24.8,0,11.2,108000,11605394,1.11,0.00514,0.0971,0.0935,1.12,1.07
3348,16,0,11.4,9.56,0,15.5,4784482,10587910,0.847,0.0957,0.113,0.0971,0.678,0.687
3349,0,0,0,0,0,1.92,0,0,0,0,0,0,0.00359,0
3350,100,0,75,56.7,0,2.42,48000,102448,0.0683,0.016,0.0444,0.0039,0.151,0.354
3351,15.5,0,29.4,11.8,0,0.917,373000,2428148,0.971,0.0746,0.294,0.135,0.87,0.791
3352,0,0,53.2,60,0,6,220000,5419954,0.217,0.00147,0.124,0.101,0.356,0.254
3353,0,1.29,56.8,100,0,10.9,886003,758085,1.01,0.295,0.343,0.782,0.969,0.794
3354,100,0,109,100,0,3.25,4532140,0,0,0.151,0.764,0.531,0.8,0.379
3355,100,0,78.4,101,0,14.2,6556000,0,0,0.111,0.0867,0.141,0.0779,0.0601
3356,0,0,50,133,0,6.5,493500,1.50E+07,0.654,0.00715,0.092,0.292,0.577,0.399
3357,0,0,10.1,7.89,0,9,0,3423222,0.761,0,0.0487,0.0955,1.07,1.21
3358,12.6,14.6,10.4,8.85,0,9.83,511989,3590176,1.03,0.0731,0.11,0.0467,1.08,0.969
3359,100,0,101,100,0,1.75,880000,566280,0.283,0.22,0.0924,0.0487,0.133,0.0471
3360,36.8,3.3,15.1,11.6,0,3.08,2403237,3660004,1.05,0.343,0.172,0.121,0.78,0.618
3361,100,0,75,66.7,0,16.7,0,0,0,0,0.0119,0.0118,0.0105,0.0112
3362,0,34,32.3,45.4,0,1.75,0,6854461,1.37,0,0,0.282,1.26,1.34
3363,100,0,75,100,0,5.42,475026,0,0,0.158,0.253,0.173,0.613,0.862
3364,0,17.1,25.4,13.3,0,16.5,52000,8167524,1.26,0.004,0.254,0.0679,0.885,0.732
3365,100,0,99.9,51.4,0,12.8,8467637,0,0,0.423,0.363,0.358,0.352,0.0934
3366,100,0,100,100,0,1.92,3.00E+06,0,0,0.15,0.198,0.255,0.809,0.74
3367,0,2.71,27.6,485,0,6.83,2928552,0,0,0.976,0.459,0.314,0.532,0.155
3368,11.2,0,28.4,100,0,3.25,1596716,4791298,0.719,0.0798,0.17,0.491,0.882,0.63
3369,100,0,100,100,0,8.58,0,0,0,0,0.101,0.0457,0.306,0.0436
3370,100,0,100,100,0,6,2040736,0,0,0.03,0.00838,0.0162,0.161,0.244
3371,100,0,65.8,15.8,0,12,5958708,0,0,0.993,0.271,0,0.473,0.0492
3372,0,0,28.4,33.5,0,6.83,1085125,342673,0.0857,0.0904,0.0282,-0.0125,0.068,0.00758
3373,100,0,100,100,0,10.4,3796100,0,0,0.0759,0.274,0.341,0.604,0.344
3374,87.2,0,23.6,31.5,0,5.5,48192,39224,0.0261,0.0161,0.0032,0,0.025,0.022
3375,48.7,0,51.3,106,0,6.67,866000,2355972,0.942,0.173,0.25,0.389,0.524,0.907
3376,83.5,0,70.7,32.7,0,2.08,3811461,1018527,0.34,0.635,0.242,0.413,0.626,0.701
3377,16.9,0,16.9,11.2,0,6.08,0,2675070,0.401,0,0.0474,0.01,0.438,0.2
3378,0,0,0,0,0,6.08,14000,72354,0.00223,0.000215,0.000556,0,0.00129,0.00287
3379,17.9,0,11.6,12.3,0,4.83,129677,1411548,0.941,0.0432,0.112,0.179,0.892,0.722
3380,0,13.5,9.37,6.82,0,3.5,6132134,10365054,1.38,0.409,0.164,0.192,1.17,1.05
3381,100,0,281,100,0,1.83,0,0,0,0,0.188,0.183,0.735,0.479
3382,25.6,0,40.7,66.9,0,2.83,240200,2.00E+06,0.5,0.03,0.135,0.246,0.52,0.698
3383,100,14.8,66.5,74.2,0,5.75,4574999,0,0,0.915,0.389,0,0.535,0.119
3384,0,22.6,19.9,75.1,0,15.4,0,9823713,1.19,0,0.253,0.326,1.14,0.9
3385,10,0,28.6,11.5,0,3.33,9937,1215126,0.81,0.00331,0.0277,0,0.933,1.02
3386,34.5,12.6,50,13.1,0,11.4,289500,6563001,1.05,0.0116,0.431,0.172,0.796,0.396
3387,0,0,0,0,0,4.67,0,0,0,0,0,0,0.00974,0.24
3388,34,8.28,14.4,10.1,0,4.92,1693577,4293412,1.07,0.212,0.0777,0.0897,0.895,0.822
3389,100,14.6,102,100,0,5,171000,0,0,0.0132,0.774,0.895,1.09,1.06
3390,100,0,100,100,0,6.83,0,713005,0.0204,0,0.0272,0.00374,0.0596,0.00037
3391,131,13.6,82.5,70,0,14.2,3668739,7531559,1.13,0.183,0.633,1,0.948,0.621
3392,0,19.2,18.1,37.6,0,5.42,302000,6037802,1.21,0.0302,0.157,0.235,1.1,1.13
3393,0,40.5,0,39.3,0,0.75,0,2136826,1.42,0,0.116,0.733,1.23,0.963
3394,90.4,0,49.9,13.6,0,14.8,1334426,2441099,0.814,0.222,0.288,0.0333,0.868,0.845
3395,100,0,75,100,0,5.67,0,0,0,0,0.00462,0.0108,0.0075,0.006
3396,57.7,0,77.4,0,0,2.5,7676834,14531547,0.377,0.0997,0.0834,0.151,0.371,0.301
3397,10,2.01,22.6,24.4,0,1.5,682000,4048698,1.01,0.0853,0.203,0.0424,0.77,0.633
3398,0,0,51.5,50,0,2.92,860216,396670,0.0992,0.108,0.141,0.15,0.338,0.231
3399,0,0,25,100,0,2.5,500,0,0,7.14E-05,0.00279,0,0.00664,0.00723
3400,100,0,100,100,0,5.83,720464,0,0,0.24,0.232,0.332,0.377,0.307
3401,19.2,20.6,66.8,66.7,0,10.6,968000,9648310,1.14,0.0569,0.565,0.451,1.02,0.914
3402,0,0,45,36.7,0,8.75,0,3973318,0.795,0,0,0.299,0.969,1.03
3403,28.9,0,75,66.7,0,7.17,1622235,811193,0.811,0.541,0.264,0.323,0.307,1.07
3404,0,0,52.5,100,0,4.25,0,2377798,0.951,0,0.233,0.462,0.475,0.907
3405,57.3,0,87.4,99.7,0,15.2,0,1127600,0.188,0,0,0.211,0.454,0.55
3406,24.5,14.1,60,100,0,6.67,1755010,4625034,1.16,0.219,0.257,0.396,0.895,0.421
3407,100,0,144,292,0,1.83,204000,0,0,0.0204,0.0457,0.00095,0.0409,0.0318
3408,0,0,5.09,14.3,0,3.75,0,2414577,0.604,0,0.000765,0,0.524,0.51
3409,0,43.3,3,12.6,0,1,0,2112292,1.41,0,0.307,0,1.27,0.627
3410,0,0,0,0,0,22.8,0,0,0,0,0,0,0.00747,0
3411,102,2.66,264,282,0,12.5,1.52E+08,30541043,0.447,0.741,0.515,0.511,0.541,0.377
3412,100,0,100,100,0,2.75,791500,0,0,0.264,0.192,0.206,0.243,0.165
3413,100,23.6,100,55,0,1.25,0,0,0,0,0.896,0.458,1.17,0.789
3414,28,0,36.1,2498,0,3.25,961205,2963729,0.395,0.0641,0.0942,0.171,0.414,0.369
3415,98.9,0,101,100,0,10.7,2,0,0,2.78E-08,0.186,0.146,0.191,0.12
3416,0,2.33,19.3,29.1,0,0.75,3668739,10292919,1.03,0.183,0.178,0.562,0.865,0.818
3417,73.5,0,67,66.7,0,1.5,3520646,9076681,0.908,0.176,0.489,0.391,0.825,0.467
